Mahalla Name;Mahalla-ID (DB);Mahalla Name (DB);Ward-ID (DB);Ward Name (DB);Similarity (%);verify status;Coordinates
Bash Bari-02 (Mosjid Road to Izhar Road);14863;Bash Bari-02 (Mosjid Road to Izhar Road);8305;14;100;1;{'type': 'Polygon', 'coordinates': [[[88.88499914728226, 25.787583778462064], [88.88519675380611, 25.786604197219365], [88.8858761846509, 25.786759920094077], [88.88618440125794, 25.78681962041812], [88.8867055668992, 25.786966960066813], [88.88690298355046, 25.787022227108437], [88.88731371782906, 25.787125714524823], [88.88747574373639, 25.787155623817934], [88.88765614433352, 25.78691330821532], [88.88775507014648, 25.786917648396116], [88.88805158025863, 25.786959336518947], [88.88832434036058, 25.787000842542252], [88.88862813295839, 25.78711067647338], [88.88889214193081, 25.78724170843066], [88.88925823486878, 25.787463113303527], [88.88949047804331, 25.787604652904477], [88.88976545599948, 25.78775940294111], [88.88974135223044, 25.787785697539228], [88.88899887195937, 25.788499613526174], [88.88894274122374, 25.78857237559238], [88.88889709924233, 25.788550353973164], [88.8887223823773, 25.788466055318537], [88.88837168673967, 25.788291355529967], [88.8881746014636, 25.78820025542606], [88.88765037285289, 25.787956136144004], [88.88724781980197, 25.78782404217653], [88.88667063782269, 25.78759862769643], [88.88651048340245, 25.787587038670996], [88.88648602448032, 25.787585268769284], [88.88601834050188, 25.78750403997461], [88.88587325546072, 25.787496955901595], [88.88583926418565, 25.787604208094557], [88.88578341549317, 25.787932290844612], [88.88559930425612, 25.787865178362367], [88.88565325528675, 25.7877401603881], [88.88560081167523, 25.787703921112847], [88.88538360262709, 25.787648500636152], [88.88501221199776, 25.78758597789467], [88.88499914728226, 25.787583778462064]]]}
Bash Bari-03 (Izhar Road to Baitus Salam Mosque R);14864;Bash Bari-03 (Izhar Road to Baitus Salam Mosque R);8305;14;100;1;{'type': 'Polygon', 'coordinates': [[[88.8893056255844, 25.784712977364972], [88.88936273071711, 25.78460291422409], [88.88972146946561, 25.78469226001326], [88.89007677120291, 25.784796511022705], [88.89015942978581, 25.784828764249], [88.89057637789618, 25.78499145566003], [88.89092405635019, 25.7852061456527], [88.89121244451492, 25.785411423550602], [88.89149881510109, 25.78562123516806], [88.89150077815225, 25.785622673408213], [88.89162537577221, 25.78570425731873], [88.89149692923816, 25.785824069036835], [88.890959447419, 25.786325414691763], [88.89099783884039, 25.7864149854189], [88.89040447001713, 25.787062302062836], [88.88976545599948, 25.78775940294111], [88.88949047804331, 25.787604652904477], [88.88925823486878, 25.787463113303527], [88.88889214193081, 25.78724170843066], [88.88862813295839, 25.78711067647338], [88.88832434036058, 25.787000842542252], [88.88805158025863, 25.786959336518947], [88.88775507014648, 25.786917648396116], [88.88765614433352, 25.78691330821532], [88.88782145277962, 25.78644987885321], [88.88794344570022, 25.786103187406308], [88.88811916870375, 25.78551321123835], [88.88858987523915, 25.78555264576009], [88.88889436578236, 25.785587225554814], [88.88908391312593, 25.785212378928684], [88.8893056255844, 25.784712977364972]]]}
Bash Bari-04;14865;Bash Bari-04;8305;14;100;1;{'type': 'Polygon', 'coordinates': [[[88.88602238493675, 25.786788238593], [88.88606873319164, 25.786629990450773], [88.88602297404414, 25.78644328493524], [88.8860653700547, 25.786142574414637], [88.88587563754596, 25.786112451392185], [88.8859862556365, 25.785289035517035], [88.88603911235008, 25.78471603984534], [88.88605621776236, 25.78457998821772], [88.88613738334011, 25.784121915773273], [88.88614004033914, 25.784122051817736], [88.88639816678342, 25.784135268256378], [88.88688255379985, 25.784192731650485], [88.88748552259541, 25.784269019099668], [88.88771960950848, 25.78428275490831], [88.88807524227991, 25.78435117572473], [88.88860003968215, 25.78453578591851], [88.88860461428754, 25.784537395135995], [88.88922008500914, 25.784688432540136], [88.8893056255844, 25.784712977364972], [88.88908391312593, 25.785212378928684], [88.88889436578236, 25.785587225554814], [88.88858987523915, 25.78555264576009], [88.88811916870375, 25.78551321123835], [88.88794344570022, 25.786103187406308], [88.88782145277962, 25.78644987885321], [88.88765614433352, 25.78691330821532], [88.88747574373639, 25.787155623817934], [88.88731371782906, 25.787125714524823], [88.88690298355046, 25.787022227108437], [88.8867055668992, 25.786966960066813], [88.88618440125794, 25.78681962041812], [88.88602238493675, 25.786788238593]]]}
Agricultural Land;14866;Agricultural Land;8305;14;100;1;{'type': 'Polygon', 'coordinates': [[[88.88348858498716, 25.78822218785556], [88.88343440771929, 25.788371094879675], [88.88338654795608, 25.78854991494865], [88.88326773946163, 25.788554975786337], [88.88278680362812, 25.78847960774168], [88.88156741327786, 25.78835077876199], [88.88154971745635, 25.788569970886485], [88.88148829662971, 25.788564008594097], [88.88003667213891, 25.788397451426825], [88.87726201163505, 25.788501844085708], [88.87723344927477, 25.788273396456514], [88.87719060830659, 25.788044949091393], [88.87717632358999, 25.787773667169958], [88.87723343127068, 25.787473827911867], [88.87717630655091, 25.787016932654716], [88.87724768383855, 25.786317308861882], [88.87741900848937, 25.78548918113823], [88.8775332187088, 25.78466105446947], [88.87763315707099, 25.78413276626803], [88.87776165329238, 25.783633033559298], [88.87793298726614, 25.783218968118472], [88.87816143149338, 25.782619287498996], [88.87839163771132, 25.78218079478961], [88.87937496584013, 25.78258869337093], [88.88051726154575, 25.782902788505602], [88.88100273678664, 25.783017003624472], [88.88180234333052, 25.783216881003867], [88.88317309483297, 25.78344530386188], [88.88417260381607, 25.783730845607728], [88.88572843189075, 25.78440357695696], [88.88577188636572, 25.78408268947348], [88.88605525573601, 25.784117710625868], [88.88613738334011, 25.784121915773273], [88.88605621776236, 25.78457998821772], [88.88603911235008, 25.78471603984534], [88.8859862556365, 25.785289035517035], [88.88587563754596, 25.786112451392185], [88.8860653700547, 25.786142574414637], [88.88602297404414, 25.78644328493524], [88.88606873319164, 25.786629990450773], [88.88602238493675, 25.786788238593], [88.8858761846509, 25.786759920094077], [88.88519675380611, 25.786604197219365], [88.88499914728226, 25.787583778462064], [88.88486319666032, 25.787560891228708], [88.8844021113998, 25.78747970785145], [88.88446478444209, 25.787127786367773], [88.88403657576409, 25.787058799827847], [88.88387695415193, 25.78789975640111], [88.88353417274044, 25.787867261274098], [88.88348858498716, 25.78822218785556]]]}
Koya Mistripara;14867;Koya Mistripara;8306;15;100;1;{'type': 'Polygon', 'coordinates': [[[88.88210113904509, 25.795536601843285], [88.88199292744817, 25.795114679993507], [88.88187356640118, 25.794474661184847], [88.88173994645727, 25.79394801788884], [88.88158452494692, 25.79328382990722], [88.88152007003983, 25.79276966405689], [88.88150380825819, 25.792393245702524], [88.88149070519013, 25.792031783896416], [88.88150212650336, 25.791095916688473], [88.8834945648884, 25.791464223968628], [88.88364194794417, 25.791226438728796], [88.88444522359198, 25.791405816380077], [88.8847383104958, 25.7914618202284], [88.88468371399088, 25.79165552129968], [88.88461365738394, 25.79173860487279], [88.88455701934382, 25.79179789966187], [88.88452881259835, 25.79199180303943], [88.8844626980728, 25.792358630154112], [88.88579840070851, 25.792401719712906], [88.88598311627645, 25.792404926518593], [88.88631179460972, 25.792401893719795], [88.88626280086578, 25.792709297997657], [88.88613813866046, 25.79404627623904], [88.88600782439833, 25.795281671252535], [88.88588840419267, 25.796057235104264], [88.88582203546518, 25.79609853703441], [88.88553816307369, 25.796114280659314], [88.88542577725237, 25.796137311020587], [88.88485875873613, 25.796091153885236], [88.88446339486723, 25.796034365530357], [88.88446438189756, 25.796162852078062], [88.88370929430909, 25.796168457639276], [88.88284500418976, 25.796192494351693], [88.88225387798101, 25.79618799387051], [88.88210113904509, 25.795536601843285]]]}
Mistripara;14868;Mistripara;8306;15;100;1;{'type': 'Polygon', 'coordinates': [[[88.88154971745635, 25.788569970886485], [88.88156741327786, 25.78835077876199], [88.88263263426605, 25.788463320276996], [88.88278680362812, 25.78847960774168], [88.88303325854017, 25.788518230202772], [88.88326773946163, 25.788554975786337], [88.88338654795608, 25.78854991494865], [88.88343440771929, 25.788371094879675], [88.88348858498716, 25.78822218785556], [88.88362740890574, 25.788193388780513], [88.88381512216043, 25.78816654485351], [88.88386524883232, 25.788159376447343], [88.88395196482949, 25.788058502227265], [88.88435796864962, 25.788118240755693], [88.88446588658242, 25.788134119368465], [88.88526248979153, 25.788319413827075], [88.8855377356193, 25.788406327758498], [88.88570061200616, 25.788457758670646], [88.88591809059695, 25.788484510765752], [88.88602057418042, 25.788531884418774], [88.88621792607684, 25.788594319443284], [88.8864547620275, 25.788667807729436], [88.8867393693592, 25.78884010683224], [88.8868444712188, 25.788903734431702], [88.88698110587822, 25.788980528481375], [88.88718708208988, 25.78909629478563], [88.88762103936003, 25.789257299188268], [88.88792064444971, 25.78939218893465], [88.88807073138047, 25.789429173862413], [88.88829822260857, 25.789457671262316], [88.88850865290756, 25.789134991123092], [88.88859867669605, 25.78901831108609], [88.88854031469087, 25.78912440172118], [88.88820250145605, 25.78973847530388], [88.88799523764293, 25.79031387496135], [88.88796994892604, 25.790478534198893], [88.88775660465554, 25.79085678059443], [88.88761816976012, 25.79126785330341], [88.88753971379647, 25.791614877086058], [88.88749030499767, 25.79181877295956], [88.8874216165116, 25.792391647617386], [88.88598311627645, 25.792404926518593], [88.88579840070851, 25.792401719712906], [88.8844626980728, 25.792358630154112], [88.88452881259835, 25.79199180303943], [88.88455701934382, 25.79179789966187], [88.88461365738394, 25.79173860487279], [88.88468371399088, 25.79165552129968], [88.8847383104958, 25.7914618202284], [88.88444522359198, 25.791405816380077], [88.88364194794417, 25.791226438728796], [88.8834945648884, 25.791464223968628], [88.88150212650336, 25.791095916688473], [88.88154971745635, 25.788569970886485]]]}
Nobinnagar & American Camp;14869;Nobinnagar & American Camp;8306;15;100;1;{'type': 'Polygon', 'coordinates': [[[88.88859867669605, 25.78901831108609], [88.88859974235409, 25.789016929882468], [88.88899887195937, 25.788499613526174], [88.88934799308072, 25.789162865135275], [88.88957004947059, 25.78958472991567], [88.8897524762613, 25.790047765939978], [88.88994131451076, 25.790527071697728], [88.89002268813424, 25.790555549926967], [88.88992420825065, 25.790626060926193], [88.8898088444766, 25.790686104230605], [88.88947150413773, 25.79077670657448], [88.8887027867542, 25.790853261616338], [88.88854783714157, 25.79091300144019], [88.88826293974046, 25.791322955552747], [88.88794470041805, 25.791911841661666], [88.88765480317319, 25.792432852452194], [88.8874216165116, 25.792391647617386], [88.88749030499767, 25.79181877295956], [88.88753971379647, 25.791614877086058], [88.88761816976012, 25.79126785330341], [88.88775660465554, 25.79085678059443], [88.88796994892604, 25.790478534198893], [88.88799523764293, 25.79031387496135], [88.88820250145605, 25.78973847530388], [88.88859867669605, 25.78901831108609]]]}
Hindu Para;14870;Hindu Para;8306;15;100;1;{'type': 'Polygon', 'coordinates': [[[88.8823333462526, 25.796526902830166], [88.88225387798101, 25.79618799387051], [88.88284500418976, 25.796192494351693], [88.88370929430909, 25.796168457639276], [88.88446438189756, 25.796162852078062], [88.88446660690592, 25.796452493895245], [88.8844818580328, 25.796599544471725], [88.8845118279581, 25.79678135082354], [88.88453177813625, 25.796905740377085], [88.88453575936902, 25.79704434242405], [88.88453401507184, 25.797230683829323], [88.88452180363925, 25.797407388286597], [88.88448731604747, 25.79770815837712], [88.8844463198017, 25.79785836120669], [88.88432507511142, 25.7981226282231], [88.88423019334999, 25.79831070819594], [88.88274520941772, 25.79792522934924], [88.88264810697817, 25.79790340427157], [88.8823333462526, 25.796526902830166]]]}
Boshuniya Para;14871;Boshuniya Para;8306;15;100;1;{'type': 'Polygon', 'coordinates': [[[88.881512461416, 25.792593544175233], [88.8815135406295, 25.792618525182068], [88.88152007003983, 25.79276966405689], [88.88158452494692, 25.79328382990722], [88.88173994645727, 25.79394801788884], [88.8817960670272, 25.794169209374704], [88.87830446057595, 25.794131808340662], [88.8778081365418, 25.794147092839186], [88.87717458110995, 25.794161316227196], [88.87686556794087, 25.794464742795455], [88.87640244294748, 25.794317815909494], [88.87631285710975, 25.794861852364285], [88.87618519009906, 25.794965988951095], [88.87600744498543, 25.79478303916379], [88.87587210584856, 25.794581303666334], [88.87543920786699, 25.7945875136124], [88.87478659333509, 25.794789203949797], [88.87473483819433, 25.794727103001204], [88.87444925702688, 25.794327323994615], [88.87414940014584, 25.79405604734041], [88.87387810015952, 25.7937704921492], [88.8738495377985, 25.7935420445183], [88.87396376184063, 25.793327872262452], [88.87409226416914, 25.79309942173334], [88.87430643879, 25.792899525643215], [88.8745063367315, 25.792785297875604], [88.87469195735126, 25.792728182411018], [88.874891857222, 25.7926996227024], [88.87527737964155, 25.79269961558821], [88.875448722296, 25.79267105640663], [88.87556294858855, 25.79255683021997], [88.87561086441401, 25.792508914486106], [88.8757335028751, 25.792487327640288], [88.87599799122593, 25.792427253688604], [88.87680530778026, 25.792457382080492], [88.87750679383927, 25.792515359207865], [88.881512461416, 25.792593544175233]]]}
Agricultural Land;14872;Agricultural Land;8306;15;100;1;{'type': 'Polygon', 'coordinates': [[[88.88264810697817, 25.79790340427157], [88.87906130985802, 25.797097172787762], [88.87630552400759, 25.79645471321025], [88.87509182590989, 25.795726557105557], [88.87447783868326, 25.79541245221881], [88.8744778354674, 25.795269672119968], [88.87450638978932, 25.79514116950404], [88.87467772826375, 25.794926996193524], [88.87479195519958, 25.794841326026248], [88.87480623316453, 25.794812769742876], [88.87478659333509, 25.794789203949797], [88.87543920786699, 25.7945875136124], [88.87587210584856, 25.794581303666334], [88.87600744498543, 25.79478303916379], [88.87618519009906, 25.794965988951095], [88.87631285710975, 25.794861852364285], [88.87640244294748, 25.794317815909494], [88.87686556794087, 25.794464742795455], [88.87717458110995, 25.794161316227196], [88.8778081365418, 25.794147092839186], [88.87830446057595, 25.794131808340662], [88.8817960670272, 25.794169209374704], [88.88187356640118, 25.794474661184847], [88.88199292744817, 25.795114679993507], [88.88210113904509, 25.795536601843285], [88.8823333462526, 25.796526902830166], [88.88264810697817, 25.79790340427157]]]}
Agricultural Land;14872;Agricultural Land;8306;15;100;1;{'type': 'Polygon', 'coordinates': [[[88.881512461416, 25.792593544175233], [88.87750679383927, 25.792515359207865], [88.87680530778026, 25.792457382080492], [88.87599799122593, 25.792427253688604], [88.8757335028751, 25.792487327640288], [88.87561086441401, 25.792508914486106], [88.87569145316773, 25.792428325759953], [88.875934182753, 25.792128483074137], [88.87610551801153, 25.791771529666885], [88.87626257819913, 25.791571634631193], [88.87644819431641, 25.79131462702918], [88.87663381172003, 25.79111473146662], [88.87693365573716, 25.790814887727514], [88.87720494285992, 25.79052932252539], [88.87756190420308, 25.790357979820662], [88.87771896567641, 25.790215196824505], [88.8778617459691, 25.789958190013614], [88.87776179024648, 25.789715465692264], [88.87757615966031, 25.78932996285425], [88.87743336714931, 25.78904440529415], [88.87733341110544, 25.788787402963134], [88.87726201163505, 25.788501844085708], [88.88003667213891, 25.788397451426825], [88.88076617469828, 25.788481149509057], [88.88148829662971, 25.788564008594097], [88.88154971745635, 25.788569970886485], [88.88150212650336, 25.791095916688473], [88.88149070519013, 25.792031783896416], [88.88150380825819, 25.792393245702524], [88.881512461416, 25.792593544175233]]]}
