City;Ward;Match ID;New ID;Mahalla Name;Settlement Name;Households;Population;Settlement Age;Condition of access roads;Availability of drains;Electricity coverage;Solid waste collection service;Access to piped water supply;Availability of hygienic toilet;Street lighting;Attendance of children at school;Households with employment;Household income;Social problems;Land tenure security;Housing condition;Risk of eviction;Land Ownership;Type of Occupancy;Total Score
Rangpur;23;12312004;11602312004;New Jummapara;Maddrasha Ar Pichone;45;240;50;2;1;4;1;1;2;4;4;3;4;2;4;3;4;4;4;47
Rangpur;24;12401001;11602401001;Tatipara;Dola Boshoty;120;500;21;2;2;4;3;3;1;4;4;3;4;3;4;2;4;4;4;51
Rangpur;24;12401002;11602401002;Tatipara;Mimay Boshoty;50;190;18;2;1;4;3;1;1;4;4;3;4;2;4;1;4;4;4;46
Rangpur;24;12401003;11602401003;Tatipara;Tawer Boshoty;230;1030;35;2;3;4;3;4;1;4;4;3;4;3;4;2;4;4;4;53
Rangpur;24;12401004;11602401004;Tatipara;Shanti/ Powkot Boshoty;15;60;12;2;2;4;3;3;2;3;4;3;3;2;4;1;4;4;4;48
Rangpur;24;12401005;11602401005;Tatipara;Munnar Boshoty;10;32;6;2;2;4;3;2;1;3;4;3;3;2;1;1;2;1;1;35
Rangpur;24;12401006;11602401006;Tatipara;Lalchu Boshoty;8;32;12;3;2;4;3;2;2;3;4;3;4;2;4;2;4;4;4;50
Rangpur;24;12401007;11602401007;Tatipara;Jamal Boshoty;9;35;20;3;2;4;3;3;2;3;4;3;3;2;4;1;4;4;4;49
Rangpur;24;12402001;11602402001;Daspara;Jagotbondhu Boshoty;40;130;10;2;4;4;3;3;1;3;4;3;4;2;4;1;4;4;4;50
Rangpur;24;12402002;11602402002;Daspara;Nazrul Boshoty;10;38;12;2;1;4;2;3;1;3;4;3;4;2;4;1;4;4;4;46
Rangpur;24;12402003;11602402003;Daspara;Zadu Miya Boshoty;11;40;18;4;4;4;3;3;1;3;4;3;4;2;4;1;4;4;4;52
