City;Ward;Match ID;New ID;Mahalla Name;Settlement Name;Households;Population;Settlement Age;Condition of access roads;Availability of drains;Electricity coverage;Solid waste collection service;Access to piped water supply;Availability of hygienic toilet;Street lighting;Attendance of children at school;Households with employment;Household income;Social problems;Land tenure security;Housing condition;Risk of eviction;Land Ownership;Type of Occupancy;Total Score
Mymenshing;19;611905001;10901905001;Vati Kasor Bobor Sathan Para;Vatikasor Padri Mission Road;30;140;150;2;1;4;1;1;3;1;3;1;1;3;4;2;4;4;4;39
Mymenshing;19;611905004;10901905004;Vati Kasor Bobor Sathan Para;Vati Kasor Jomir Bepari/Bailen Alo Komisonar Ar Purono Bari;20;95;150;2;1;4;1;1;2;1;4;1;1;3;4;2;4;4;4;39
Mymenshing;19;611905005;10901905005;Vati Kasor Bobor Sathan Para;Vati Kasor Jomir Bapari Bailen;50;230;150;2;1;4;1;1;2;1;3;1;1;3;4;2;4;4;4;38
Mymenshing;19;611905006;10901905006;Vati Kasor Bobor Sathan Para;Vati Kasor Jomir Bepari Bailen Uttora Clinic Ar Shamna;34;157;150;2;1;4;1;1;3;1;3;1;1;3;4;2;4;4;4;39
Mymenshing;19;611905007;10901905007;Vati Kasor Bobor Sathan Para;Chor Para Gor Sthan Road Ar Karon Bari;20;92;200;2;1;4;1;1;3;1;3;1;3;3;4;2;4;4;4;41
Mymenshing;19;611906001;10901906001;Vati Kasor Boro Bari;Vati Kasor Abbas Komisonar Ar Bari;32;150;70;4;2;4;1;1;4;1;4;4;4;4;4;2;4;4;4;51
Mymenshing;19;611906003;10901906003;Vati Kasor Boro Bari;Vati Kasor Boro Bai/ Taskin Madecal Hol;40;184;150;1;1;1;1;2;1;1;1;4;1;3;2;4;1;4;4;32
Mymenshing;19;611906002;10901906002;Vati Kasor Boro Bari;Vati Kasor Boro Bari;100;464;130;1;1;4;1;1;2;1;3;1;1;3;4;1;4;4;4;36
Mymenshing;19;611906004;10901906004;Vati Kasor Boro Bari;Vati Kasor Boro Bari Mosjid Road;12;56;20;1;1;3;1;1;2;1;1;1;1;3;4;1;4;4;4;33
Mymenshing;19;611906006;10901906006;Vati Kasor Boro Bari;Karitas Mather Pichona/Liyakot Komisonar Barir Mosjid Sonlogno;5;23;100;2;1;3;1;1;1;1;2;1;1;3;4;1;4;4;4;34
Mymenshing;19;611906007;10901906007;Vati Kasor Boro Bari;Karitas Mather Pichona/Alom Ar Barir Shate;5;23;20;1;1;4;1;1;2;1;2;1;1;3;4;1;4;4;4;35
Mymenshing;19;611906008;10901906008;Vati Kasor Boro Bari;Vati Kasor Karitas Math Sonlogno;20;92;150;2;1;3;1;1;2;1;2;1;1;3;4;1;4;4;4;35
Mymenshing;19;611906009;10901906009;Vati Kasor Boro Bari;Vati Kasor Karitas Math Sonlogno;13;60;150;2;1;4;1;1;2;1;2;1;1;3;4;2;4;4;4;37
Mymenshing;19;611906010;10901906010;Vati Kasor Boro Bari;Vati Kasor Karitas Math Sonlogno;6;27;150;2;1;4;1;1;2;3;2;4;1;1;4;2;2;1;4;35
Mymenshing;19;611906005;10901906005;Vati Kasor Boro Bari;Vati Kasor Langrar Mor Thaka Aktu Vetora;8;36;50;3;1;3;1;1;1;1;2;1;1;3;4;2;4;4;4;36
Mymenshing;19;611907009;10901907009;Noya Para Noya Moddho Para;Bolas Pub Chandu Sordar Ar Bari;32;150;200;1;1;4;1;1;1;1;3;1;1;3;4;1;4;4;4;35
Mymenshing;19;611907008;10901907008;Noya Para Noya Moddho Para;Jamal Miyar Bari;100;400;150;2;1;4;1;1;1;1;2;1;4;3;1;4;1;4;4;35
Mymenshing;19;611907001;10901907001;Noya Para Noya Moddho Para;Tin Raster Morh/Dalim Ar Bari;14;56;30;4;1;4;1;4;2;3;3;2;4;3;4;4;1;4;4;48
Mymenshing;19;611907002;10901907002;Noya Para Noya Moddho Para;Ajij Raj Mistry Bari;15;60;50;2;1;4;1;1;2;1;2;1;1;4;4;1;4;4;4;37
Mymenshing;19;611907003;10901907003;Noya Para Noya Moddho Para;Jamshe Moller Pukur Par;60;240;50;1;1;4;1;1;4;1;2;1;1;2;4;1;4;4;4;36
Mymenshing;19;611907004;10901907004;Noya Para Noya Moddho Para;Sultan Ar Dokan;70;350;60;1;1;1;1;1;1;1;2;1;4;2;4;1;4;4;4;33
