City;Ward;Match ID;New ID;Mahalla Name;Settlement Name;Households;Population;Settlement Age;Condition of access roads;Availability of drains;Electricity coverage;Solid waste collection service;Access to piped water supply;Availability of hygienic toilet;Street lighting;Attendance of children at school;Households with employment;Household income;Social problems;Land tenure security;Housing condition;Risk of eviction;Land Ownership;Type of Occupancy;Total Score
Chittagong;2;150206006;10100206006;Bayezid R/A, DOHS, Dhanir para;C And B Colony;470;2162;78;1;1;4;1;1;2;1;2;3;2;3;4;1;2;2;1;31
Chittagong;2;150207001;10100207001;Sher shah colony;Shersha Sorkare Colony;400;2000;25;2;1;3;1;1;1;1;2;1;2;1;2;2;3;2;1;26
Chittagong;2;150207002;10100207002;Sher shah colony;Shersha Housing C O D Bilding Ar Shamne;500;2500;20;3;2;3;1;1;1;2;2;4;3;1;3;1;4;3;1;35
Chittagong;2;150207003;10100207003;Sher shah colony;Shersha Housing A-B Building Ar Pichone;300;1500;22;2;1;3;1;1;1;1;1;4;2;1;2;3;4;1;2;30
Chittagong;2;150207004;10100207004;Sher shah colony;Akbor colony;100;500;25;2;1;3;1;1;2;2;2;4;3;1;4;3;4;1;2;36
Chittagong;2;150207005;10100207005;Sher shah colony;Shersha Housing Estate F/E Thaka F/O Pojonto;1500;7500;25;2;4;4;1;1;2;2;2;4;3;1;4;1;4;1;2;38
Chittagong;2;150208001;10100208001;Krishna chaya workshop;Kolemullah Haji Colony;50;250;10;2;1;3;1;2;2;2;2;4;3;1;3;3;4;1;2;36
Chittagong;2;150208002;10100208002;Krishna chaya workshop;Hossain Ahamed;30;150;10;2;1;3;2;1;2;1;2;4;4;1;3;3;4;1;3;37
Chittagong;2;150208003;10100208003;Krishna chaya workshop;Barek Haji;30;150;8;2;1;4;1;1;2;1;4;4;3;1;3;3;4;1;3;38
Chittagong;2;150208004;10100208004;Krishna chaya workshop;Abu Muhammad Chowdory Ar Colony;30;150;10;2;1;4;1;1;2;1;4;4;2;1;3;3;4;1;3;37
Chittagong;2;150208005;10100208005;Krishna chaya workshop;Rustom Haji;20;100;20;2;1;4;1;1;2;1;4;4;2;1;3;3;4;1;3;37
Chittagong;2;150209001;10100209001;Bangla bazar, Chowdhury nagar;Chowdory Gor Ali;575;2875;28;2;3;4;2;1;4;1;4;4;4;3;4;4;4;4;3;51
Chittagong;2;150209002;10100209002;Bangla bazar, Chowdhury nagar;Bonane Atro;100;500;20;2;2;4;1;1;3;1;4;4;4;3;4;4;4;4;4;49
Chittagong;2;150209003;10100209003;Bangla bazar, Chowdhury nagar;Sonale Proparty Khamar Bari;50;250;15;1;2;4;1;1;2;1;3;3;4;3;3;3;3;1;3;38
Chittagong;2;150209004;10100209004;Bangla bazar, Chowdhury nagar;Beltola Romantic Moor Kobor Sthan;250;1250;20;2;2;4;2;1;4;1;4;4;4;3;4;4;4;4;4;51
Chittagong;2;150209005;10100209005;Bangla bazar, Chowdhury nagar;Nelachol Housing;100;500;15;1;2;3;1;1;3;1;3;4;4;4;4;3;4;1;3;42
Chittagong;2;150209006;10100209006;Bangla bazar, Chowdhury nagar;Nurul Hudar Colony;200;1400;20;2;2;4;2;1;3;1;4;4;4;3;1;4;4;1;3;43
Chittagong;2;150209007;10100209007;Bangla bazar, Chowdhury nagar;Boro Bank Pahar Colony;280;1288;70;1;1;4;1;1;1;1;2;3;4;2;4;4;4;2;2;37
