City;Ward;Match ID;New ID;Mahalla Name;Settlement Name;Households;Population;Settlement Age;Condition of access roads;Availability of drains;Electricity coverage;Solid waste collection service;Access to piped water supply;Availability of hygienic toilet;Street lighting;Attendance of children at school;Households with employment;Household income;Social problems;Land tenure security;Housing condition;Risk of eviction;Land Ownership;Type of Occupancy;Total Score
Rajshahi;25;202501012;;Talaimari (Uttor);Kali Mandir;10;60;25;2;1;4;4;4;1;4;4;3;1;1;1;1;1;1;1;34
Rajshahi;25;202501013;;Talaimari (Uttor);Pocha Pukur;40;200;40;2;4;4;4;4;1;4;4;3;2;1;4;1;4;4;4;50
Rajshahi;25;202502001;;Talaimari (Dokkhin);Kukur Alar Goli;5;25;40;4;4;4;4;4;1;4;4;3;4;1;4;1;4;4;4;54
Rajshahi;25;202502002;;Talaimari (Dokkhin);Giyas Ar Bari;5;20;40;4;4;4;4;4;1;4;4;3;4;1;4;1;4;4;4;54
Rajshahi;25;202502003;;Talaimari (Dokkhin);Babor Ali Road;6;25;40;4;4;4;4;4;1;4;4;3;4;1;4;1;4;4;4;54
Rajshahi;25;202502004;;Talaimari (Dokkhin);Raihan Ar Barir Pashe;5;22;40;4;4;4;4;4;1;4;4;3;4;1;4;1;4;4;4;54
Rajshahi;25;202502005;;Talaimari (Dokkhin);Nagodh Office Ar Piche;6;28;40;4;4;4;4;4;1;4;4;3;4;1;4;1;4;4;4;54
Rajshahi;25;202503001;;Raninagar (Uttor);Mithur Bari;8;40;15;2;1;4;4;4;1;1;4;3;4;1;4;1;4;4;4;46
Rajshahi;25;202503002;;Raninagar (Uttor);Shaplar Bari;18;88;20;1;1;4;4;4;1;1;4;3;1;1;4;1;4;4;4;42
Rajshahi;25;202503003;;Raninagar (Uttor);Shakildar Bari;13;52;25;2;1;4;4;4;1;4;4;3;3;1;4;3;4;4;4;50
Rajshahi;25;202503004;;Raninagar (Uttor);Bagan Bari;41;205;15;2;1;4;4;4;1;4;4;3;4;1;1;1;1;1;1;37
Rajshahi;25;202503005;;Raninagar (Uttor);Shib Mondir Ar Pashe;15;60;20;2;1;4;4;4;1;3;4;3;3;1;4;3;4;4;4;49
Rajshahi;25;202503006;;Raninagar (Uttor);Hajur Bostee;15;60;25;3;1;4;4;4;1;1;4;3;1;1;4;3;4;4;4;46
Rajshahi;25;202503007;;Raninagar (Uttor);Irener Bari;20;68;20;2;1;4;4;4;1;2;4;3;3;1;4;3;4;4;4;48
Rajshahi;25;202503008;;Raninagar (Uttor);Babor Er Bari;15;60;20;2;2;4;4;4;1;3;4;3;2;1;4;3;4;4;4;49
