City;Ward;Match ID;New ID;Mahalla Name;Settlement Name;Households;Population;Settlement Age;Condition of access roads;Availability of drains;Electricity coverage;Solid waste collection service;Access to piped water supply;Availability of hygienic toilet;Street lighting;Attendance of children at school;Households with employment;Household income;Social problems;Land tenure security;Housing condition;Risk of eviction;Land Ownership;Type of Occupancy;Total Score
Narayanganj;4;670412005;;Shimrail Uttarpara;Rani apar bari;21;126;45;1;2;3;1;1;1;1;3;3;2;3;3;1;3;;;28
Narayanganj;4;670412006;;Shimrail Uttarpara;Rohomer bari Colony;70;360;50;1;2;3;1;1;2;1;2;3;2;3;3;1;3;;;28
Narayanganj;4;670412007;;Shimrail Uttarpara;Jalil Madborer bari;35;175;50;1;2;3;1;1;2;1;2;3;2;4;4;1;3;;;30
Narayanganj;4;670412008;;Shimrail Uttarpara;Kamal and Gofurer bari;50;300;50;1;2;3;1;1;1;1;1;3;2;3;3;1;3;;;26
Narayanganj;5;670501001;;Sardar Para;Refuji;129;600;50;2;1;4;1;1;2;1;2;3;3;1;2;2;2;;;27
Narayanganj;5;670501002;;Sardar Para;Rowshon Ali Buyiar Bari;50;250;70;2;1;4;1;1;2;1;2;3;3;1;2;2;2;;;27
Narayanganj;5;670501003;;Sardar Para;Iqbal Shaheber bari;40;200;50;2;1;4;1;1;2;1;2;3;3;1;2;2;2;;;27
Narayanganj;5;670501004;;Sardar Para;Molon Hossain Mattabarer  Shaheber Bari;80;500;70;2;1;4;1;1;2;1;2;3;3;1;2;2;2;;;27
Narayanganj;5;670501005;;Sardar Para;Alhaj Md. Year Hossain;60;300;70;2;1;4;1;1;2;1;2;3;3;1;2;2;2;;;27
Narayanganj;5;670502001;;Azibpur Dokkhin;Rail line to Sailo ghate;600;3000;18;2;3;4;1;1;1;1;4;3;3;1;1;1;1;;;27
Narayanganj;5;670502002;;Azibpur Dokkhin;Hanifer Bari;60;300;52;4;4;4;1;1;1;4;4;3;4;1;4;4;4;;;43
Narayanganj;5;670502003;;Azibpur Dokkhin;Kasem Saider bari;11;50;70;2;4;4;1;1;1;4;4;3;3;1;4;4;4;;;40
