City;Ward;Match ID;New ID;Mahalla Name;Settlement Name;Households;Population;Settlement Age;Condition of access roads;Availability of drains;Electricity coverage;Solid waste collection service;Access to piped water supply;Availability of hygienic toilet;Street lighting;Attendance of children at school;Households with employment;Household income;Social problems;Land tenure security;Housing condition;Risk of eviction;Land Ownership;Type of Occupancy;Total Score
Faridpur;8;2400801003;12400801003;Model Town;Mumir Bari Thake Sajahaner Bari;35;180;25;1;1;3;1;1;1;2;3;3;4;2;1;1;2;2;3;31
Faridpur;8;2400801012;12400801012;Model Town;Polash Jomidarer Bari hoyte Totar Bari;25;100;25;1;1;4;1;1;1;4;3;3;4;3;2;1;2;2;4;37
Faridpur;8;2400801011;12400801011;Model Town;Mamad Shak Ar Bari Hoyte Monac Ar Bari;20;80;30;1;1;4;1;1;2;4;4;3;4;3;4;1;4;4;4;45
Faridpur;8;2400801004;12400801004;Model Town;Gotam Ar Bari Thake Forider Bari;22;110;20;1;1;4;1;1;1;3;4;3;4;2;4;1;4;4;4;42
Faridpur;8;2400801006;12400801006;Model Town;Masum Dorhi Ar Bari Hoyte Rubel Ar Bari;20;90;20;1;1;4;1;1;1;4;3;4;4;3;4;1;4;4;4;44
Faridpur;8;2400801007;12400801007;Model Town;Mubader Bari Thake Ikabler Bari;22;85;15;1;1;4;1;1;1;4;4;3;4;3;4;1;4;4;4;44
Faridpur;8;2400801010;12400801010;Model Town;Ajader Bari Hoyte Mijaner Bari;20;105;30;1;1;4;1;1;1;4;4;3;4;3;4;1;4;4;4;44
Faridpur;8;2400801008;12400801008;Model Town;Forid Shak Ar Bari Thake Gul Jarer Bari;25;110;25;1;1;4;1;1;2;4;3;3;4;3;4;1;4;4;4;44
Faridpur;8;2400801009;12400801009;Model Town;Khovir Dokan Hoyte Sukur Abere Bari;20;100;30;1;1;4;1;1;1;4;3;3;4;3;4;4;4;4;4;46
Faridpur;8;2400802006;12400802006;Dhopa Bari Sarak;Joglur Bari Hoyte Mandir Projonto;25;115;100;1;1;4;3;2;2;4;4;3;4;3;4;1;4;4;4;48
Faridpur;8;2400802005;12400802005;Dhopa Bari Sarak;Asraf Ar Bari Hoyte Mahaboroter Bari;20;85;40;1;1;4;1;2;2;4;3;3;4;4;4;1;4;4;4;46
Faridpur;8;2400802004;12400802004;Dhopa Bari Sarak;Mithu Sorkarer Bari Hoyte Khora Forer Bari;25;105;50;2;1;4;1;1;2;4;4;3;4;3;4;1;4;4;4;46
Faridpur;8;2400802003;12400802003;Dhopa Bari Sarak;Amuler Bari Hoyte Sujon Sujon Ki Tan Ar Bary;25;105;165;1;1;4;1;1;2;4;4;3;4;4;4;2;4;4;4;47
Faridpur;8;2400802001;12400802001;Dhopa Bari Sarak;Mamuddain Ar Bari Sukumarer Bari;20;85;45;2;1;4;1;3;2;4;4;3;4;3;4;2;4;4;4;49
Faridpur;8;2400802002;12400802002;Dhopa Bari Sarak;Topon Pal Ar Bari Hoyte Kali Par Bari;30;140;160;1;1;4;1;2;2;4;4;3;4;3;4;1;4;4;4;46
Faridpur;8;2400803002;12400803002;Alauddin Sarak;Soyad Alir Elaka;15;60;110;3;1;4;4;4;3;4;3;4;4;3;4;4;4;4;4;57
Faridpur;8;2400803003;12400803003;Alauddin Sarak;Selim Mollar Elaka;10;45;120;2;1;4;1;1;1;4;3;3;4;3;4;4;4;4;4;47
Faridpur;8;2400803004;12400803004;Alauddin Sarak;Jolil Shhek Fawul Melar Para;25;110;150;1;1;4;1;1;1;1;3;3;4;3;4;3;4;4;4;42
Faridpur;8;2400803005;12400803005;Alauddin Sarak;Akter Shak Ar Elaka;25;106;120;2;1;4;1;1;1;4;3;3;4;2;4;4;4;4;4;46
Faridpur;8;2400803006;12400803006;Alauddin Sarak;Deloyar Hosener Elaka;25;102;150;4;4;4;1;1;2;4;3;3;4;3;4;3;4;4;4;52
Faridpur;8;2400803007;12400803007;Alauddin Sarak;Kubor Alir Elaka;12;50;121;1;1;4;1;1;2;1;3;3;4;4;4;4;4;4;4;45
Faridpur;8;2400803008;12400803008;Alauddin Sarak;Shakalir Pashe;15;65;120;4;4;4;1;1;2;3;3;3;4;3;4;2;4;4;4;50
Faridpur;8;2400803010;12400803010;Alauddin Sarak;Mamud Store Ar Pashe;20;135;28;3;4;4;1;1;1;4;3;2;4;3;1;1;1;2;1;36
Faridpur;8;2400803009;12400803009;Alauddin Sarak;Alek Shakher Elaka;25;108;120;4;4;4;1;1;1;4;3;3;4;3;4;2;4;4;4;50
Faridpur;8;2400803001;12400803001;Alauddin Sarak;Aksar Uddain Ar Elaka;15;75;52;3;2;4;2;4;3;4;3;3;4;3;2;1;1;2;1;42
Faridpur;8;2400804001;12400804001;Toki Molla Sarak;Aklimar Barir Uttor Pasher Elaka;30;106;36;1;1;4;1;1;1;4;2;2;4;1;1;2;1;2;4;32
Faridpur;8;2400804002;12400804002;Toki Molla Sarak;Mintu Dekoretarer Uttor Pashe;25;110;150;1;1;3;1;1;1;2;3;2;4;2;2;2;1;2;2;30
Faridpur;8;2400804003;12400804003;Toki Molla Sarak;Goni Shakher Bari Hoyte Toki Mollar Bari;25;105;40;2;1;4;1;1;2;3;3;3;4;3;4;4;4;4;4;47
Faridpur;8;2400804004;12400804004;Toki Molla Sarak;Munafer Barir Uttor Pashe Jele Para;28;125;120;4;1;4;1;2;2;4;3;3;4;3;4;4;4;4;4;51
Faridpur;8;2400804007;12400804007;Toki Molla Sarak;Motaleber Dokaner Pashe;25;105;125;4;3;4;1;1;1;4;3;2;4;2;1;3;4;4;4;45
Faridpur;8;2400804005;12400804005;Toki Molla Sarak;Helaler Bari Hoyte Toki Molla Bari;25;95;122;1;1;4;1;1;1;1;3;2;4;3;4;4;4;4;4;42
Faridpur;8;2400804006;12400804006;Toki Molla Sarak;Onik Mollar Barir Pasher Elaka;25;110;120;4;1;4;1;2;1;4;3;3;4;3;3;4;4;4;4;49
Faridpur;8;2400804009;12400804009;Toki Molla Sarak;Jolil Ar Taper Dokan;25;105;22;4;1;4;1;1;1;4;3;2;4;1;1;1;1;2;1;32
Faridpur;8;2400804008;12400804008;Toki Molla Sarak;Munnar Bari Hoyte Dorji Bari Projonto;24;105;120;1;1;4;1;1;1;1;3;2;4;1;4;2;4;4;4;38
Faridpur;8;2400804010;12400804010;Toki Molla Sarak;Roshid Shekher Pasher Elaka;23;85;25;3;1;4;1;1;2;4;3;3;4;2;4;2;1;4;4;43
Faridpur;8;2400805011;12400805011;Purbo Alipur;Soheder Bari Hoyte Bablar Bari;25;105;60;4;4;4;1;1;2;4;3;4;4;3;4;4;4;4;4;54
Faridpur;8;2400805010;12400805010;Purbo Alipur;Bablar Bari Hoyte rawshaner Bari;25;110;65;4;2;4;1;1;3;4;4;4;4;4;4;1;4;4;4;52
Faridpur;8;2400805009;12400805009;Purbo Alipur;Piyarder Bari Hoyte Devit Khaner Bari;25;110;50;4;4;4;1;3;3;4;3;4;2;4;4;2;4;4;4;54
Faridpur;8;2400805008;12400805008;Purbo Alipur;Monsur Ar Bari Hoyte Rokoner Bari;30;125;60;4;4;4;1;1;2;4;3;4;2;4;4;1;4;4;4;50
Faridpur;8;2400805001;12400805001;Purbo Alipur;Jantu Shak Ar Bari Hoyte Kalam Mistry Ar Bai;110;475;50;1;1;3;1;1;1;1;3;3;4;2;1;1;1;2;1;27
Faridpur;8;2400805002;12400805002;Purbo Alipur;Usuf Khaner Bari Hoyte Kalamer Bari;40;210;30;4;4;4;1;2;3;3;3;3;4;3;4;1;4;4;4;51
Faridpur;8;2400805003;12400805003;Purbo Alipur;Lotefer Mir Bari Hoyte Joliler Bari;25;120;50;1;1;3;1;3;1;1;3;3;4;3;4;1;4;4;4;41
Faridpur;8;2400805007;12400805007;Purbo Alipur;Sattar Fokir Ar Bari Hoyte ijrul Ar Bari;20;92;30;1;1;4;1;1;1;1;3;3;4;3;4;1;4;4;4;40
Faridpur;8;2400805004;12400805004;Purbo Alipur;Shajahan Shekher Bari Hoyte Lotefer Bari;20;90;105;1;1;4;1;1;1;1;3;4;4;3;4;1;4;4;4;41
Faridpur;8;2400805005;12400805005;Purbo Alipur;Abdul Rahman Ar Bari Hoyte Kholil Ar Bari;15;63;25;1;2;4;2;1;2;1;3;3;4;3;1;1;1;1;1;31
Faridpur;8;2400805006;12400805006;Purbo Alipur;Rofik Shakher Bari Hoyte Jolil Mollar Bari;18;105;40;4;1;4;1;1;1;2;3;3;4;3;1;1;1;1;1;32
Faridpur;8;2400806003;12400806003;Moddo Alipur;Amjad Khan Ar Bari Hoyte Sohbaber Bari;20;85;60;4;4;4;1;4;3;4;3;4;4;3;4;1;4;4;2;53
Faridpur;8;2400806002;12400806002;Moddo Alipur;Shah Alomer Bari Hoyte Joliler Bari;40;175;70;4;4;4;1;4;3;4;4;4;4;3;4;1;4;4;4;56
Faridpur;8;2400806001;12400806001;Moddo Alipur;Sonkor Kumarer Bari Hoyte Mijur Bari;50;240;25;3;1;4;1;1;1;1;4;3;4;3;1;1;1;1;1;31
